FUNCTION;THREADS;ITEMS;OPS;COMMITS;ABORTS;TIME (s);PROB;;;FUNCTION;THREADS;ITEMS;OPS;COMMITS;ABORTS;TIME (s);PROB;;;FUNCTION;THREADS;ITEMS;OPS;COMMITS;ABORTS;TIME (s);PROB
SEQUENTIAL;20;90;5;4000;2517;0.030789;0.8;;;MIXED;20;90;5;4000;2873;0.030786;0.8;;;RANDOM;20;90;5;4000;2071;0.029851;0.8
SEQUENTIAL;20;90;5;4000;2173;0.028618;0.8;;;MIXED;20;90;5;4000;5323;0.028835;0.8;;;RANDOM;20;90;5;4000;2395;0.029853;0.8
SEQUENTIAL;20;90;5;4000;5723;0.025066;0.8;;;MIXED;20;90;5;4000;3917;0.028359;0.8;;;RANDOM;20;90;5;4000;2873;0.031429;0.8
SEQUENTIAL;20;90;5;4000;4046;0.026687;0.8;;;MIXED;20;90;5;4000;5676;0.027070;0.8;;;RANDOM;20;90;5;4000;1872;0.031400;0.8
SEQUENTIAL;20;90;5;4000;44695;0.056706;0.6;;;MIXED;20;90;5;4000;47364;0.070212;0.6;;;RANDOM;20;90;5;4000;17533;0.038687;0.6
SEQUENTIAL;20;90;5;4000;49775;0.059107;0.6;;;MIXED;20;90;5;4000;39566;0.061024;0.6;;;RANDOM;20;90;5;4000;38052;0.056300;0.6
SEQUENTIAL;20;90;5;4000;45771;0.053229;0.6;;;MIXED;20;90;5;4000;44039;0.069436;0.6;;;RANDOM;20;90;5;4000;34058;0.050294;0.6
SEQUENTIAL;20;90;5;4000;41280;0.051273;0.6;;;MIXED;20;90;5;4000;46647;0.066057;0.6;;;RANDOM;20;90;5;4000;28365;0.045723;0.6
SEQUENTIAL;20;90;5;4000;36892;0.052709;0.6;;;MIXED;20;90;5;4000;42441;0.064966;0.6;;;RANDOM;20;90;5;4000;29434;0.045081;0.6
SEQUENTIAL;20;90;5;4000;42881;0.049587;0.6;;;MIXED;20;90;5;4000;39270;0.061136;0.6;;;RANDOM;20;90;5;4000;32200;0.050207;0.6
SEQUENTIAL;20;90;5;4000;30420;0.044940;0.6;;;MIXED;20;90;5;4000;33263;0.055478;0.6;;;RANDOM;20;90;5;4000;35715;0.049522;0.6
SEQUENTIAL;20;90;5;4000;39736;0.049015;0.6;;;MIXED;20;90;5;4000;55000;0.074082;0.6;;;RANDOM;20;90;5;4000;28229;0.045908;0.6
SEQUENTIAL;20;90;5;4000;44629;0.056394;0.6;;;MIXED;20;90;5;4000;28397;0.053935;0.6;;;RANDOM;20;90;5;4000;31220;0.048249;0.6
SEQUENTIAL;20;90;5;4000;43922;0.053696;0.6;;;MIXED;20;90;5;4000;37187;0.058181;0.6;;;RANDOM;20;90;5;4000;13322;0.034443;0.6
SEQUENTIAL;20;90;5;4000;87546;0.074411;0.4;;;MIXED;20;90;5;4000;141707;0.142358;0.4;;;RANDOM;20;90;5;4000;82821;0.082885;0.4
SEQUENTIAL;20;90;5;4000;79972;0.068311;0.4;;;MIXED;20;90;5;4000;148254;0.144717;0.4;;;RANDOM;20;90;5;4000;74577;0.078128;0.4
SEQUENTIAL;20;90;5;4000;42012;0.050368;0.4;;;MIXED;20;90;5;4000;117889;0.121039;0.4;;;RANDOM;20;90;5;4000;117749;0.109027;0.4
SEQUENTIAL;20;90;5;4000;59967;0.060742;0.4;;;MIXED;20;90;5;4000;123716;0.119103;0.4;;;RANDOM;20;90;5;4000;115401;0.112527;0.4
SEQUENTIAL;20;90;5;4000;82614;0.070100;0.4;;;MIXED;20;90;5;4000;166753;0.166608;0.4;;;RANDOM;20;90;5;4000;114830;0.112229;0.4
SEQUENTIAL;20;90;5;4000;69095;0.063785;0.4;;;MIXED;20;90;5;4000;151937;0.138726;0.4;;;RANDOM;20;90;5;4000;87983;0.089446;0.4
SEQUENTIAL;20;90;5;4000;76766;0.071816;0.4;;;MIXED;20;90;5;4000;133606;0.131928;0.4;;;RANDOM;20;90;5;4000;97620;0.091871;0.4
SEQUENTIAL;20;90;5;4000;89674;0.073831;0.4;;;MIXED;20;90;5;4000;110261;0.117207;0.4;;;RANDOM;20;90;5;4000;88895;0.089763;0.4
SEQUENTIAL;20;90;5;4000;36951;0.045626;0.4;;;MIXED;20;90;5;4000;112245;0.117822;0.4;;;RANDOM;20;90;5;4000;121757;0.115158;0.4
SEQUENTIAL;20;90;5;4000;88903;0.077696;0.4;;;MIXED;20;90;5;4000;119540;0.122130;0.4;;;RANDOM;20;90;5;4000;124447;0.118544;0.4
SEQUENTIAL;20;90;5;4000;106565;0.081243;0.2;;;MIXED;20;90;5;4000;179685;0.163656;0.2;;;RANDOM;20;90;5;4000;199218;0.159635;0.2
SEQUENTIAL;20;90;5;4000;107769;0.080052;0.2;;;MIXED;20;90;5;4000;192018;0.167943;0.2;;;RANDOM;20;90;5;4000;219629;0.174123;0.2
SEQUENTIAL;20;90;5;4000;101557;0.076342;0.2;;;MIXED;20;90;5;4000;199287;0.167798;0.2;;;RANDOM;20;90;5;4000;215224;0.157188;0.2
SEQUENTIAL;20;90;5;4000;78584;0.067816;0.2;;;MIXED;20;90;5;4000;195133;0.166214;0.2;;;RANDOM;20;90;5;4000;174538;0.139678;0.2
SEQUENTIAL;20;90;5;4000;90564;0.074190;0.2;;;MIXED;20;90;5;4000;218802;0.182071;0.2;;;RANDOM;20;90;5;4000;192144;0.154523;0.2
SEQUENTIAL;20;90;5;4000;109235;0.081141;0.2;;;MIXED;20;90;5;4000;201324;0.168404;0.2;;;RANDOM;20;90;5;4000;179583;0.134829;0.2
SEQUENTIAL;20;90;5;4000;104994;0.078045;0.2;;;MIXED;20;90;5;4000;167628;0.142752;0.2;;;RANDOM;20;90;5;4000;203443;0.142770;0.2
SEQUENTIAL;20;90;5;4000;104877;0.078037;0.2;;;MIXED;20;90;5;4000;235456;0.198173;0.2;;;RANDOM;20;90;5;4000;142450;0.115771;0.2
SEQUENTIAL;20;90;5;4000;100431;0.083544;0.2;;;MIXED;20;90;5;4000;231901;0.192264;0.2;;;RANDOM;20;90;5;4000;209855;0.158870;0.2
SEQUENTIAL;20;90;5;4000;103636;0.079557;0.2;;;MIXED;20;90;5;4000;192710;0.171456;0.2;;;RANDOM;20;90;5;4000;216277;0.162774;0.2
SEQUENTIAL;20;90;5;4000;93237;0.067712;0;;;MIXED;20;90;5;4000;236517;0.185112;0;;;RANDOM;20;90;5;4000;270050;0.181756;0
SEQUENTIAL;20;90;5;4000;85264;0.063361;0;;;MIXED;20;90;5;4000;303413;0.231866;0;;;RANDOM;20;90;5;4000;304334;0.190415;0
SEQUENTIAL;20;90;5;4000;78520;0.060895;0;;;MIXED;20;90;5;4000;180247;0.147513;0;;;RANDOM;20;90;5;4000;273948;0.179227;0
SEQUENTIAL;20;90;5;4000;110279;0.073057;0;;;MIXED;20;90;5;4000;275718;0.202636;0;;;RANDOM;20;90;5;4000;286180;0.180008;0
SEQUENTIAL;20;90;5;4000;87982;0.065750;0;;;MIXED;20;90;5;4000;291010;0.213334;0;;;RANDOM;20;90;5;4000;302495;0.192524;0
SEQUENTIAL;20;90;5;4000;83081;0.060379;0;;;MIXED;20;90;5;4000;315334;0.224935;0;;;RANDOM;20;90;5;4000;268252;0.177597;0
SEQUENTIAL;20;90;5;4000;74325;0.057397;0;;;MIXED;20;90;5;4000;293704;0.213683;0;;;RANDOM;20;90;5;4000;287712;0.190772;0
SEQUENTIAL;20;90;5;4000;84452;0.061447;0;;;MIXED;20;90;5;4000;302836;0.216894;0;;;RANDOM;20;90;5;4000;261205;0.172289;0
SEQUENTIAL;20;90;5;4000;85900;0.064028;0;;;MIXED;20;90;5;4000;183543;0.138241;0;;;RANDOM;20;90;5;4000;265011;0.176033;0
SEQUENTIAL;20;90;5;4000;86044;0.062526;0;;;MIXED;20;90;5;4000;306113;0.216317;0;;;RANDOM;20;90;5;4000;318510;0.210729;0
SEQUENTIAL;20;90;10;4000;0;0.029674;1;;;MIXED;20;90;10;4000;0;0.026461;1;;;RANDOM;20;90;10;4000;0;0.027683;1
SEQUENTIAL;20;90;10;4000;0;0.023087;1;;;MIXED;20;90;10;4000;0;0.030360;1;;;RANDOM;20;90;10;4000;0;0.031592;1
SEQUENTIAL;20;90;10;4000;0;0.025059;1;;;MIXED;20;90;10;4000;0;0.030112;1;;;RANDOM;20;90;10;4000;0;0.031336;1
SEQUENTIAL;20;90;10;4000;0;0.027073;1;;;MIXED;20;90;10;4000;0;0.027436;1;;;RANDOM;20;90;10;4000;0;0.030202;1
SEQUENTIAL;20;90;10;4000;0;0.024013;1;;;MIXED;20;90;10;4000;0;0.032634;1;;;RANDOM;20;90;10;4000;0;0.034535;1
SEQUENTIAL;20;90;10;4000;0;0.028772;1;;;MIXED;20;90;10;4000;0;0.026202;1;;;RANDOM;20;90;10;4000;0;0.026872;1
SEQUENTIAL;20;90;10;4000;0;0.030731;1;;;MIXED;20;90;10;4000;0;0.026076;1;;;RANDOM;20;90;10;4000;0;0.027106;1
SEQUENTIAL;20;90;10;4000;0;0.028709;1;;;MIXED;20;90;10;4000;0;0.029617;1;;;RANDOM;20;90;10;4000;0;0.032519;1
SEQUENTIAL;20;90;10;4000;0;0.023448;1;;;MIXED;20;90;10;4000;0;0.030425;1;;;RANDOM;20;90;10;4000;0;0.026646;1
SEQUENTIAL;20;90;10;4000;0;0.028960;1;;;MIXED;20;90;10;4000;0;0.034419;1;;;RANDOM;20;90;10;4000;0;0.028186;1
SEQUENTIAL;20;90;10;4000;209216;0.218279;0.8;;;MIXED;20;90;10;4000;263507;0.373557;0.8;;;RANDOM;20;90;10;4000;79970;0.142894;0.8
SEQUENTIAL;20;90;10;4000;196354;0.203095;0.8;;;MIXED;20;90;10;4000;268216;0.369371;0.8;;;RANDOM;20;90;10;4000;68364;0.128847;0.8
SEQUENTIAL;20;90;10;4000;216879;0.229413;0.8;;;MIXED;20;90;10;4000;259732;0.362087;0.8;;;RANDOM;20;90;10;4000;69997;0.135525;0.8
SEQUENTIAL;20;90;10;4000;211386;0.226939;0.8;;;MIXED;20;90;10;4000;254957;0.355766;0.8;;;RANDOM;20;90;10;4000;80588;0.147307;0.8
SEQUENTIAL;20;90;10;4000;185069;0.200314;0.8;;;MIXED;20;90;10;4000;256358;0.346137;0.8;;;RANDOM;20;90;10;4000;75286;0.137761;0.8
SEQUENTIAL;20;90;10;4000;147598;0.165215;0.8;;;MIXED;20;90;10;4000;240644;0.342726;0.8;;;RANDOM;20;90;10;4000;80803;0.142194;0.8
SEQUENTIAL;20;90;10;4000;179852;0.202207;0.8;;;MIXED;20;90;10;4000;240326;0.339663;0.8;;;RANDOM;20;90;10;4000;60868;0.116444;0.8
SEQUENTIAL;20;90;10;4000;208127;0.229399;0.8;;;MIXED;20;90;10;4000;262371;0.373173;0.8;;;RANDOM;20;90;10;4000;77714;0.137816;0.8
SEQUENTIAL;20;90;10;4000;206069;0.217393;0.8;;;MIXED;20;90;10;4000;247255;0.342361;0.8;;;RANDOM;20;90;10;4000;67470;0.130608;0.8
SEQUENTIAL;20;90;10;4000;173961;0.191860;0.8;;;MIXED;20;90;10;4000;271720;0.378145;0.8;;;RANDOM;20;90;10;4000;82638;0.147327;0.8
SEQUENTIAL;20;90;10;4000;640799;0.476000;0.6;;;MIXED;20;90;10;4000;1041006;0.953911;0.6;;;RANDOM;20;90;10;4000;494560;0.534607;0.6
SEQUENTIAL;20;90;10;4000;642281;0.457932;0.6;;;MIXED;20;90;10;4000;1077792;0.971544;0.6;;;RANDOM;20;90;10;4000;465059;0.505017;0.6
SEQUENTIAL;20;90;10;4000;590075;0.427642;0.6;;;MIXED;20;90;10;4000;1055726;0.959467;0.6;;;RANDOM;20;90;10;4000;517610;0.557122;0.6
SEQUENTIAL;20;90;10;4000;637592;0.453738;0.6;;;MIXED;20;90;10;4000;1022425;0.927244;0.6;;;RANDOM;20;90;10;4000;475232;0.523763;0.6
SEQUENTIAL;20;90;10;4000;651449;0.478036;0.6;;;MIXED;20;90;10;4000;971943;0.911167;0.6;;;RANDOM;20;90;10;4000;497790;0.528079;0.6
SEQUENTIAL;20;90;10;4000;600792;0.448932;0.6;;;MIXED;20;90;10;4000;1026266;0.949677;0.6;;;RANDOM;20;90;10;4000;519678;0.569503;0.6
SEQUENTIAL;20;90;10;4000;604487;0.438927;0.6;;;MIXED;20;90;10;4000;1014346;0.943879;0.6;;;RANDOM;20;90;10;4000;494522;0.530332;0.6
SEQUENTIAL;20;90;10;4000;622414;0.449341;0.6;;;MIXED;20;90;10;4000;1040154;0.944525;0.6;;;RANDOM;20;90;10;4000;498239;0.537023;0.6
SEQUENTIAL;20;90;10;4000;641379;0.468534;0.6;;;MIXED;20;90;10;4000;1034331;0.940446;0.6;;;RANDOM;20;90;10;4000;505790;0.549362;0.6
SEQUENTIAL;20;90;10;4000;603017;0.465316;0.6;;;MIXED;20;90;10;4000;1003978;0.913739;0.6;;;RANDOM;20;90;10;4000;494321;0.520556;0.6
SEQUENTIAL;20;90;10;4000;668570;0.414022;0.4;;;MIXED;20;90;10;4000;2187466;1.637067;0.4;;;RANDOM;20;90;10;4000;1134640;0.945101;0.4
SEQUENTIAL;20;90;10;4000;654775;0.404662;0.4;;;MIXED;20;90;10;4000;2100384;1.545666;0.4;;;RANDOM;20;90;10;4000;1195791;0.963629;0.4
SEQUENTIAL;20;90;10;4000;646695;0.409722;0.4;;;MIXED;20;90;10;4000;2212026;1.645382;0.4;;;RANDOM;20;90;10;4000;1202013;0.973472;0.4
SEQUENTIAL;20;90;10;4000;668761;0.411491;0.4;;;MIXED;20;90;10;4000;2236778;1.639705;0.4;;;RANDOM;20;90;10;4000;1238404;1.015103;0.4
SEQUENTIAL;20;90;10;4000;645288;0.395677;0.4;;;MIXED;20;90;10;4000;2159440;1.633023;0.4;;;RANDOM;20;90;10;4000;1198174;0.978758;0.4
SEQUENTIAL;20;90;10;4000;640710;0.402187;0.4;;;MIXED;20;90;10;4000;1454710;1.137326;0.4;;;RANDOM;20;90;10;4000;1255344;1.014957;0.4
SEQUENTIAL;20;90;10;4000;655252;0.403841;0.4;;;MIXED;20;90;10;4000;2139264;1.574822;0.4;;;RANDOM;20;90;10;4000;1143779;0.926986;0.4
SEQUENTIAL;20;90;10;4000;649860;0.397933;0.4;;;MIXED;20;90;10;4000;2236676;1.674456;0.4;;;RANDOM;20;90;10;4000;1180486;0.955950;0.4
SEQUENTIAL;20;90;10;4000;679414;0.410360;0.4;;;MIXED;20;90;10;4000;2125222;1.564910;0.4;;;RANDOM;20;90;10;4000;1156465;0.965103;0.4
SEQUENTIAL;20;90;10;4000;644897;0.405755;0.4;;;MIXED;20;90;10;4000;2225605;1.641709;0.4;;;RANDOM;20;90;10;4000;1229219;1.031868;0.4
SEQUENTIAL;20;90;10;4000;609615;0.353588;0.2;;;MIXED;20;90;10;4000;3685229;2.492102;0.2;;;RANDOM;20;90;10;4000;2486509;1.766895;0.2
SEQUENTIAL;20;90;10;4000;607567;0.345634;0.2;;;MIXED;20;90;10;4000;3878738;2.647387;0.2;;;RANDOM;20;90;10;4000;2585491;1.836174;0.2
SEQUENTIAL;20;90;10;4000;599232;0.342113;0.2;;;MIXED;20;90;10;4000;3937023;2.682464;0.2;;;RANDOM;20;90;10;4000;2452117;1.747736;0.2
SEQUENTIAL;20;90;10;4000;594135;0.350966;0.2;;;MIXED;20;90;10;4000;3730069;2.548983;0.2;;;RANDOM;20;90;10;4000;2378097;1.688017;0.2
SEQUENTIAL;20;90;10;4000;625571;0.365014;0.2;;;MIXED;20;90;10;4000;3645648;2.489645;0.2;;;RANDOM;20;90;10;4000;2157129;1.532167;0.2
SEQUENTIAL;20;90;10;4000;589301;0.336245;0.2;;;MIXED;20;90;10;4000;2223708;1.585309;0.2;;;RANDOM;20;90;10;4000;2347160;1.668741;0.2
SEQUENTIAL;20;90;10;4000;601110;0.339051;0.2;;;MIXED;20;90;10;4000;3792358;2.595213;0.2;;;RANDOM;20;90;10;4000;2492723;1.746576;0.2
SEQUENTIAL;20;90;10;4000;581869;0.332982;0.2;;;MIXED;20;90;10;4000;3693187;2.502951;0.2;;;RANDOM;20;90;10;4000;2602883;1.789735;0.2
SEQUENTIAL;20;90;10;4000;590789;0.326235;0.2;;;MIXED;20;90;10;4000;3971851;2.694003;0.2;;;RANDOM;20;90;10;4000;2543255;1.744893;0.2
SEQUENTIAL;20;90;10;4000;601737;0.341546;0.2;;;MIXED;20;90;10;4000;3789840;2.584286;0.2;;;RANDOM;20;90;10;4000;2509928;1.732533;0.2
SEQUENTIAL;20;90;10;4000;485228;0.263329;0;;;MIXED;20;90;10;4000;6451500;3.936710;0;;;RANDOM;20;90;10;4000;4600017;2.803846;0
SEQUENTIAL;20;90;10;4000;467624;0.259675;0;;;MIXED;20;90;10;4000;6599375;4.009759;0;;;RANDOM;20;90;10;4000;4540985;2.788230;0
SEQUENTIAL;20;90;10;4000;479005;0.256971;0;;;MIXED;20;90;10;4000;6410839;3.829232;0;;;RANDOM;20;90;10;4000;4374029;2.672956;0
SEQUENTIAL;20;90;10;4000;494742;0.273918;0;;;MIXED;20;90;10;4000;6722340;4.050207;0;;;RANDOM;20;90;10;4000;4764873;2.914844;0
SEQUENTIAL;20;90;10;4000;492203;0.271925;0;;;MIXED;20;90;10;4000;5883569;3.574500;0;;;RANDOM;20;90;10;4000;4779033;2.931235;0
SEQUENTIAL;20;90;10;4000;481808;0.260148;0;;;MIXED;20;90;10;4000;6467573;3.888072;0;;;RANDOM;20;90;10;4000;4882099;2.984556;0
SEQUENTIAL;20;90;10;4000;444788;0.234788;0;;;MIXED;20;90;10;4000;6540072;3.958154;0;;;RANDOM;20;90;10;4000;4224160;2.554083;0
SEQUENTIAL;20;90;10;4000;479799;0.258837;0;;;MIXED;20;90;10;4000;6759496;4.065362;0;;;RANDOM;20;90;10;4000;4699623;2.857168;0
SEQUENTIAL;20;90;10;4000;473175;0.261200;0;;;MIXED;20;90;10;4000;6924499;4.181321;0;;;RANDOM;20;90;10;4000;4779978;2.908798;0
SEQUENTIAL;20;90;10;4000;479705;0.267229;0;;;MIXED;20;90;10;4000;6744740;4.046709;0;;;RANDOM;20;90;10;4000;4730431;2.872238;0
SEQUENTIAL;22;20;2;3982;0;0.028306;1;;;MIXED;22;20;2;3982;0;0.022094;1;;;RANDOM;22;20;2;3982;0;0.024025;1
SEQUENTIAL;22;20;2;3982;0;0.024821;1;;;MIXED;22;20;2;3982;0;0.022264;1;;;RANDOM;22;20;2;3982;0;0.027402;1
SEQUENTIAL;22;20;2;3982;0;0.022961;1;;;MIXED;22;20;2;3982;0;0.031507;1;;;RANDOM;22;20;2;3982;0;0.024421;1
SEQUENTIAL;22;20;2;3982;0;0.021328;1;;;MIXED;22;20;2;3982;0;0.029945;1;;;RANDOM;22;20;2;3982;0;0.022533;1
SEQUENTIAL;22;20;2;3982;0;0.022831;1;;;MIXED;22;20;2;3982;0;0.026528;1;;;RANDOM;22;20;2;3982;0;0.024278;1
SEQUENTIAL;22;20;2;3982;0;0.025905;1;;;MIXED;22;20;2;3982;0;0.013042;1;;;RANDOM;22;20;2;3982;0;0.024608;1
SEQUENTIAL;22;20;2;3982;0;0.022077;1;;;MIXED;22;20;2;3982;0;0.014938;1;;;RANDOM;22;20;2;3982;0;0.017617;1
SEQUENTIAL;22;20;2;3982;0;0.024489;1;;;MIXED;22;20;2;3982;0;0.014617;1;;;RANDOM;22;20;2;3982;0;0.019663;1
SEQUENTIAL;22;20;2;3982;0;0.031244;1;;;MIXED;22;20;2;3982;0;0.013460;1;;;RANDOM;22;20;2;3982;0;0.020355;1
SEQUENTIAL;22;20;2;3982;0;0.022243;1;;;MIXED;22;20;2;3982;0;0.020023;1;;;RANDOM;22;20;2;3982;0;0.021123;1
SEQUENTIAL;22;20;2;3982;480;0.031800;0.8;;;MIXED;22;20;2;3982;367;0.026662;0.8;;;RANDOM;22;20;2;3982;368;0.027166;0.8
SEQUENTIAL;22;20;2;3982;331;0.027140;0.8;;;MIXED;22;20;2;3982;389;0.024341;0.8;;;RANDOM;22;20;2;3982;335;0.026049;0.8
SEQUENTIAL;22;20;2;3982;584;0.018589;0.8;;;MIXED;22;20;2;3982;418;0.023741;0.8;;;RANDOM;22;20;2;3982;313;0.029191;0.8
SEQUENTIAL;22;20;2;3982;560;0.018213;0.8;;;MIXED;22;20;2;3982;435;0.022398;0.8;;;RANDOM;22;20;2;3982;530;0.022300;0.8
SEQUENTIAL;22;20;2;3982;448;0.024225;0.8;;;MIXED;22;20;2;3982;473;0.022200;0.8;;;RANDOM;22;20;2;3982;497;0.019541;0.8
SEQUENTIAL;22;20;2;3982;614;0.019007;0.8;;;MIXED;22;20;2;3982;515;0.024819;0.8;;;RANDOM;22;20;2;3982;414;0.025817;0.8
SEQUENTIAL;22;20;2;3982;372;0.024480;0.8;;;MIXED;22;20;2;3982;369;0.024387;0.8;;;RANDOM;22;20;2;3982;473;0.026968;0.8
SEQUENTIAL;22;20;2;3982;2471;0.028909;0.8;;;MIXED;22;20;2;3982;374;0.027623;0.8;;;RANDOM;22;20;2;3982;507;0.026728;0.8
SEQUENTIAL;22;20;2;3982;523;0.023223;0.8;;;MIXED;22;20;2;3982;542;0.022223;0.8;;;RANDOM;22;20;2;3982;410;0.025016;0.8
SEQUENTIAL;22;20;2;3982;342;0.029163;0.8;;;MIXED;22;20;2;3982;368;0.029531;0.8;;;RANDOM;22;20;2;3982;542;0.030289;0.8
SEQUENTIAL;22;20;2;3982;1944;0.020064;0.6;;;MIXED;22;20;2;3982;992;0.027699;0.6;;;RANDOM;22;20;2;3982;1313;0.026115;0.6
SEQUENTIAL;22;20;2;3982;626;0.030883;0.6;;;MIXED;22;20;2;3982;816;0.027654;0.6;;;RANDOM;22;20;2;3982;1114;0.023572;0.6
SEQUENTIAL;22;20;2;3982;898;0.026257;0.6;;;MIXED;22;20;2;3982;1205;0.021510;0.6;;;RANDOM;22;20;2;3982;1154;0.023551;0.6
SEQUENTIAL;22;20;2;3982;1122;0.022212;0.6;;;MIXED;22;20;2;3982;1148;0.027253;0.6;;;RANDOM;22;20;2;3982;2250;0.022575;0.6
SEQUENTIAL;22;20;2;3982;1325;0.019826;0.6;;;MIXED;22;20;2;3982;1231;0.025192;0.6;;;RANDOM;22;20;2;3982;2785;0.030731;0.6
SEQUENTIAL;22;20;2;3982;2076;0.018726;0.6;;;MIXED;22;20;2;3982;1172;0.026377;0.6;;;RANDOM;22;20;2;3982;1077;0.029857;0.6
SEQUENTIAL;22;20;2;3982;1136;0.021901;0.6;;;MIXED;22;20;2;3982;2240;0.021859;0.6;;;RANDOM;22;20;2;3982;1613;0.023084;0.6
SEQUENTIAL;22;20;2;3982;1780;0.019145;0.6;;;MIXED;22;20;2;3982;854;0.026273;0.6;;;RANDOM;22;20;2;3982;1007;0.028852;0.6
SEQUENTIAL;22;20;2;3982;1082;0.022338;0.6;;;MIXED;22;20;2;3982;1680;0.019877;0.6;;;RANDOM;22;20;2;3982;1289;0.026437;0.6
SEQUENTIAL;22;20;2;3982;1524;0.018810;0.6;;;MIXED;22;20;2;3982;1210;0.021379;0.6;;;RANDOM;22;20;2;3982;1017;0.030013;0.6
SEQUENTIAL;22;20;2;3982;4364;0.022383;0.4;;;MIXED;22;20;2;3982;2045;0.029802;0.4;;;RANDOM;22;20;2;3982;2730;0.023792;0.4
SEQUENTIAL;22;20;2;3982;2017;0.026760;0.4;;;MIXED;22;20;2;3982;5992;0.029024;0.4;;;RANDOM;22;20;2;3982;1354;0.026455;0.4
SEQUENTIAL;22;20;2;3982;2052;0.029452;0.4;;;MIXED;22;20;2;3982;3369;0.024534;0.4;;;RANDOM;22;20;2;3982;3271;0.024078;0.4
SEQUENTIAL;22;20;2;3982;4496;0.029476;0.4;;;MIXED;22;20;2;3982;1864;0.024951;0.4;;;RANDOM;22;20;2;3982;2827;0.028885;0.4
SEQUENTIAL;22;20;2;3982;1720;0.025480;0.4;;;MIXED;22;20;2;3982;1440;0.031251;0.4;;;RANDOM;22;20;2;3982;3228;0.024734;0.4
SEQUENTIAL;22;20;2;3982;2456;0.025412;0.4;;;MIXED;22;20;2;3982;2525;0.026875;0.4;;;RANDOM;22;20;2;3982;2767;0.030615;0.4
SEQUENTIAL;22;20;2;3982;2930;0.022606;0.4;;;MIXED;22;20;2;3982;1157;0.029782;0.4;;;RANDOM;22;20;2;3982;5469;0.025261;0.4
SEQUENTIAL;22;20;2;3982;2272;0.020935;0.4;;;MIXED;22;20;2;3982;2604;0.026904;0.4;;;RANDOM;22;20;2;3982;2761;0.024922;0.4
SEQUENTIAL;22;20;2;3982;1903;0.025835;0.4;;;MIXED;22;20;2;3982;3014;0.022806;0.4;;;RANDOM;22;20;2;3982;2669;0.025011;0.4
SEQUENTIAL;22;20;2;3982;2122;0.023235;0.4;;;MIXED;22;20;2;3982;3082;0.021698;0.4;;;RANDOM;22;20;2;3982;1680;0.028518;0.4
SEQUENTIAL;22;20;2;3982;11075;0.027754;0.2;;;MIXED;22;20;2;3982;2283;0.022748;0.2;;;RANDOM;22;20;2;3982;4337;0.028128;0.2
SEQUENTIAL;22;20;2;3982;1237;0.032360;0.2;;;MIXED;22;20;2;3982;10750;0.030969;0.2;;;RANDOM;22;20;2;3982;7567;0.023800;0.2
SEQUENTIAL;22;20;2;3982;3585;0.025629;0.2;;;MIXED;22;20;2;3982;6126;0.024850;0.2;;;RANDOM;22;20;2;3982;10103;0.029391;0.2
SEQUENTIAL;22;20;2;3982;7870;0.022745;0.2;;;MIXED;22;20;2;3982;26879;0.032510;0.2;;;RANDOM;22;20;2;3982;5890;0.024629;0.2
SEQUENTIAL;22;20;2;3982;9928;0.024709;0.2;;;MIXED;22;20;2;3982;15148;0.025143;0.2;;;RANDOM;22;20;2;3982;7710;0.027117;0.2
SEQUENTIAL;22;20;2;3982;5257;0.025013;0.2;;;MIXED;22;20;2;3982;10724;0.027182;0.2;;;RANDOM;22;20;2;3982;6303;0.025534;0.2
SEQUENTIAL;22;20;2;3982;4837;0.024795;0.2;;;MIXED;22;20;2;3982;4681;0.023256;0.2;;;RANDOM;22;20;2;3982;12222;0.025568;0.2
SEQUENTIAL;22;20;2;3982;2417;0.027831;0.2;;;MIXED;22;20;2;3982;4601;0.024911;0.2;;;RANDOM;22;20;2;3982;4166;0.023737;0.2
SEQUENTIAL;22;20;2;3982;3054;0.026079;0.2;;;MIXED;22;20;2;3982;17195;0.028996;0.2;;;RANDOM;22;20;2;3982;2346;0.026490;0.2
SEQUENTIAL;22;20;2;3982;2697;0.023522;0.2;;;MIXED;22;20;2;3982;2561;0.022344;0.2;;;RANDOM;22;20;2;3982;1756;0.029914;0.2
SEQUENTIAL;22;20;2;3982;19498;0.028058;0;;;MIXED;22;20;2;3982;6123;0.028348;0;;;RANDOM;22;20;2;3982;5505;0.027331;0
SEQUENTIAL;22;20;2;3982;2696;0.031416;0;;;MIXED;22;20;2;3982;60035;0.046113;0;;;RANDOM;22;20;2;3982;1930;0.025913;0
SEQUENTIAL;22;20;2;3982;3744;0.027273;0;;;MIXED;22;20;2;3982;24508;0.029543;0;;;RANDOM;22;20;2;3982;2816;0.026456;0
SEQUENTIAL;22;20;2;3982;3056;0.026389;0;;;MIXED;22;20;2;3982;49820;0.041161;0;;;RANDOM;22;20;2;3982;10820;0.029331;0
SEQUENTIAL;22;20;2;3982;6081;0.029130;0;;;MIXED;22;20;2;3982;35047;0.035656;0;;;RANDOM;22;20;2;3982;33567;0.034230;0
SEQUENTIAL;22;20;2;3982;5907;0.024453;0;;;MIXED;22;20;2;3982;4537;0.029573;0;;;RANDOM;22;20;2;3982;26578;0.029823;0
SEQUENTIAL;22;20;2;3982;3077;0.027618;0;;;MIXED;22;20;2;3982;16027;0.030875;0;;;RANDOM;22;20;2;3982;2350;0.030536;0
